loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),
26:52.4,11614,232906.9051,-0.108123779,0.988540649,0.120941162,standing
26:52.4,11615,232906.9151,-0.108383179,0.987197876,0.120529175,standing
26:52.5,11616,232906.9251,-0.108291626,0.984649658,0.118881226,standing
26:52.5,11617,232906.9351,-0.108383179,0.984848022,0.117660522,standing
26:52.5,11618,232906.9451,-0.110275269,0.985168457,0.11680603,standing
26:52.5,11619,232906.9551,-0.111373901,0.986297607,0.11730957,standing
26:52.5,11620,232906.9651,-0.111541748,0.987411499,0.118652344,standing
26:52.5,11621,232906.9751,-0.112716675,0.987060547,0.121063232,standing
26:52.5,11622,232906.9851,-0.114059448,0.987030029,0.120574951,standing
26:52.5,11623,232906.9951,-0.114486694,0.987075806,0.120834351,standing
26:52.5,11624,232907.0051,-0.113967896,0.985229492,0.120651245,standing
26:52.5,11625,232907.0151,-0.113388062,0.983215332,0.120071411,standing
26:52.6,11626,232907.0252,-0.112426758,0.982925415,0.120239258,standing
26:52.6,11627,232907.0352,-0.11050415,0.98425293,0.120269775,standing
26:52.6,11628,232907.0452,-0.10949707,0.986694336,0.120101929,standing
26:52.6,11629,232907.0552,-0.110321045,0.989257813,0.120513916,standing
26:52.6,11630,232907.0652,-0.111038208,0.990310669,0.121078491,standing
26:52.6,11631,232907.0752,-0.111633301,0.990310669,0.120483398,standing
26:52.6,11632,232907.0852,-0.112442017,0.986831665,0.119506836,standing
26:52.6,11633,232907.0952,-0.112518311,0.984054565,0.11769104,standing
26:52.6,11634,232907.1052,-0.113525391,0.983581543,0.117370605,standing
26:52.6,11635,232907.1152,-0.11265564,0.984161377,0.118011475,standing
26:52.7,11636,232907.1252,-0.111282349,0.985275269,0.118743896,standing
26:52.7,11637,232907.1352,-0.109832764,0.984771729,0.118255615,standing
26:52.7,11638,232907.1453,-0.108001709,0.984283447,0.117874146,standing
26:52.7,11639,232907.1553,-0.106170654,0.985549927,0.116836548,standing
26:52.7,11640,232907.1653,-0.106002808,0.986968994,0.116256714,standing
26:52.7,11641,232907.1753,-0.104888916,0.987976074,0.115188599,standing
26:52.7,11642,232907.1853,-0.104858398,0.987762451,0.114349365,standing
26:52.7,11643,232907.1953,-0.105194092,0.988067627,0.114379883,standing
26:52.7,11644,232907.2053,-0.107162476,0.988845825,0.114532471,standing
26:52.7,11645,232907.2153,-0.107955933,0.988830566,0.1146698,standing
26:52.8,11646,232907.2253,-0.109008789,0.989379883,0.115371704,standing
26:52.8,11647,232907.2353,-0.109619141,0.987976074,0.115341187,standing
26:52.8,11648,232907.2453,-0.108398438,0.987747192,0.116363525,standing
26:52.8,11649,232907.2553,-0.108596802,0.986831665,0.115707397,standing
26:52.8,11650,232907.2653,-0.108261108,0.986602783,0.115249634,standing
26:52.8,11651,232907.2754,-0.108566284,0.987792969,0.113464355,standing
26:52.8,11652,232907.2854,-0.108139038,0.988479614,0.114761353,standing
26:52.8,11653,232907.2954,-0.107299805,0.988204956,0.116394043,standing
26:52.8,11654,232907.3054,-0.107437134,0.987564087,0.117782593,standing
26:52.8,11655,232907.3154,-0.10925293,0.98475647,0.118011475,standing
26:52.9,11656,232907.3254,-0.10987854,0.983764648,0.117218018,standing
26:52.9,11657,232907.3354,-0.111083984,0.983886719,0.116638184,standing
26:52.9,11658,232907.3454,-0.112915039,0.985855103,0.115158081,standing
26:52.9,11659,232907.3554,-0.114059448,0.986633301,0.115722656,standing
26:52.9,11660,232907.3654,-0.113571167,0.987030029,0.11579895,standing
26:52.9,11661,232907.3754,-0.112670898,0.986434937,0.116928101,standing
26:52.9,11662,232907.3854,-0.111618042,0.985824585,0.11807251,standing
26:52.9,11663,232907.3955,-0.109420776,0.987167358,0.119445801,standing
26:52.9,11664,232907.4055,-0.108703613,0.98916626,0.120300293,standing
26:53.0,11665,232907.4155,-0.110321045,0.98979187,0.117507935,standing
26:53.0,11666,232907.4255,-0.109039307,0.99055481,0.117965698,standing
26:53.0,11667,232907.4355,-0.110122681,0.988967896,0.116821289,standing
26:53.0,11668,232907.4455,-0.10987854,0.987854004,0.115646362,standing
26:53.0,11669,232907.4555,-0.109924316,0.988510132,0.113937378,standing
26:53.0,11670,232907.4655,-0.109664917,0.989318848,0.113189697,standing
26:53.0,11671,232907.4755,-0.108337402,0.98878479,0.113357544,standing
26:53.0,11672,232907.4855,-0.107330322,0.989181519,0.115844727,standing
26:53.0,11673,232907.4955,-0.107055664,0.988449097,0.117721558,standing
26:53.0,11674,232907.5055,-0.106704712,0.987380981,0.117111206,standing
26:53.1,11675,232907.5156,-0.106018066,0.986801147,0.117507935,standing
26:53.1,11676,232907.5256,-0.105422974,0.987121582,0.116394043,standing
26:53.1,11677,232907.5356,-0.106460571,0.987625122,0.115615845,standing
26:53.1,11678,232907.5456,-0.106842041,0.987579346,0.116638184,standing
26:53.1,11679,232907.5556,-0.107162476,0.985336304,0.117523193,standing
26:53.1,11680,232907.5656,-0.107772827,0.982315063,0.117950439,standing
26:53.1,11681,232907.5756,-0.109298706,0.9818573,0.119171143,standing
26:53.1,11682,232907.5856,-0.111175537,0.981460571,0.11958313,standing
26:53.1,11683,232907.5956,-0.112716675,0.981185913,0.119766235,standing
26:53.1,11684,232907.6056,-0.114379883,0.983428955,0.120193481,standing
26:53.2,11685,232907.6156,-0.113632202,0.984390259,0.120986938,standing
26:53.2,11686,232907.6256,-0.11416626,0.985610962,0.120498657,standing
26:53.2,11687,232907.6356,-0.114349365,0.986541748,0.119308472,standing
26:53.2,11688,232907.6457,-0.11416626,0.987472534,0.118438721,standing
26:53.2,11689,232907.6557,-0.115814209,0.989135742,0.118438721,standing
26:53.2,11690,232907.6657,-0.115447998,0.988540649,0.11907959,standing
26:53.2,11691,232907.6757,-0.113861084,0.988067627,0.11907959,standing
26:53.2,11692,232907.6857,-0.112030029,0.9868927,0.11932373,standing
26:53.2,11693,232907.6957,-0.110305786,0.986206055,0.119979858,standing
26:53.2,11694,232907.7057,-0.11026001,0.987075806,0.11895752,standing
26:53.3,11695,232907.7157,-0.110534668,0.988967896,0.118011475,standing
26:53.3,11696,232907.7257,-0.110916138,0.990371704,0.117523193,standing
26:53.3,11697,232907.7357,-0.111602783,0.990280151,0.117904663,standing
26:53.3,11698,232907.7457,-0.112014771,0.989257813,0.119750977,standing
26:53.3,11699,232907.7557,-0.112716675,0.987930298,0.121276855,standing
26:53.3,11700,232907.7657,-0.114089966,0.98425293,0.121200562,standing
26:53.3,11701,232907.7758,-0.114654541,0.982696533,0.120529175,standing
26:53.3,11702,232907.7858,-0.11529541,0.982070923,0.119445801,standing
26:53.3,11703,232907.7958,-0.114227295,0.984390259,0.119308472,standing
26:53.3,11704,232907.8058,-0.111953735,0.985214233,0.12071228,standing
26:53.4,11705,232907.8158,-0.111373901,0.985580444,0.120925903,standing
26:53.4,11706,232907.8258,-0.109786987,0.986480713,0.119659424,standing
26:53.4,11707,232907.8358,-0.10824585,0.9871521,0.118713379,standing
26:53.4,11708,232907.8458,-0.108108521,0.98828125,0.116744995,standing
26:53.4,11709,232907.8558,-0.107284546,0.988204956,0.114471436,standing
26:53.4,11710,232907.8658,-0.109222412,0.989425659,0.113922119,standing
26:53.4,11711,232907.8758,-0.108657837,0.988845825,0.113586426,standing
26:53.4,11712,232907.8858,-0.10975647,0.987625122,0.115371704,standing
26:53.4,11713,232907.8958,-0.110015869,0.987487793,0.116760254,standing
26:53.4,11714,232907.9058,-0.10987854,0.98789978,0.118606567,standing
26:53.5,11715,232907.9159,-0.111877441,0.987121582,0.121124268,standing
26:53.5,11716,232907.9259,-0.112319946,0.986465454,0.121368408,standing
26:53.5,11717,232907.9359,-0.112701416,0.985977173,0.120727539,standing
26:53.5,11718,232907.9459,-0.112640381,0.986373901,0.119247437,standing
26:53.5,11719,232907.9559,-0.111846924,0.986206055,0.118255615,standing
26:53.5,11720,232907.9659,-0.111724854,0.987792969,0.119552612,standing
26:53.5,11721,232907.9759,-0.112045288,0.98664856,0.118652344,standing
26:53.5,11722,232907.9859,-0.112609863,0.983795166,0.117507935,standing
26:53.5,11723,232907.9959,-0.111038208,0.984146118,0.115585327,standing
26:53.5,11724,232908.0059,-0.110900879,0.984176636,0.11605835,standing
26:53.6,11725,232908.0159,-0.111755371,0.985305786,0.115753174,standing
26:53.6,11726,232908.0259,-0.111602783,0.985778809,0.117050171,standing
26:53.6,11727,232908.0359,-0.112091064,0.986816406,0.118164063,standing
26:53.6,11728,232908.046,-0.111328125,0.98588562,0.118652344,standing
26:53.6,11729,232908.056,-0.11114502,0.986465454,0.116729736,standing
26:53.6,11730,232908.066,-0.110580444,0.986068726,0.116729736,standing
26:53.6,11731,232908.076,-0.10798645,0.987411499,0.115249634,standing
26:53.6,11732,232908.086,-0.107635498,0.988067627,0.114242554,standing
26:53.6,11733,232908.096,-0.107055664,0.987869263,0.113525391,standing
26:53.6,11734,232908.106,-0.107940674,0.987213135,0.113601685,standing
26:53.7,11735,232908.116,-0.110275269,0.986236572,0.114349365,standing
26:53.7,11736,232908.126,-0.111221313,0.986038208,0.114486694,standing
26:53.7,11737,232908.136,-0.112930298,0.985534668,0.116043091,standing
26:53.7,11738,232908.146,-0.113952637,0.985992432,0.116165161,standing
26:53.7,11739,232908.156,-0.113616943,0.987350464,0.11428833,standing
26:53.7,11740,232908.166,-0.1146698,0.988189697,0.112792969,standing
26:53.7,11741,232908.176,-0.114929199,0.9894104,0.112365723,standing
26:53.7,11742,232908.1861,-0.113861084,0.988967896,0.11177063,standing
26:53.7,11743,232908.1961,-0.112762451,0.987823486,0.111053467,standing
26:53.7,11744,232908.2061,-0.112060547,0.9871521,0.112701416,standing
26:53.8,11745,232908.2161,-0.113037109,0.987060547,0.114196777,standing
26:53.8,11746,232908.2261,-0.113174438,0.986434937,0.115325928,standing
26:53.8,11747,232908.2361,-0.113265991,0.986480713,0.115249634,standing
26:53.8,11748,232908.2461,-0.113952637,0.987930298,0.115463257,standing
26:53.8,11749,232908.2561,-0.113616943,0.988113403,0.115493774,standing
26:53.8,11750,232908.2661,-0.114730835,0.987380981,0.115432739,standing
26:53.8,11751,232908.2761,-0.114898682,0.985671997,0.115264893,standing
26:53.8,11752,232908.2861,-0.112930298,0.985275269,0.113937378,standing
26:53.8,11753,232908.2961,-0.113388062,0.986465454,0.1171875,standing
26:53.8,11754,232908.3061,-0.114868164,0.984725952,0.117019653,standing
26:53.9,11755,232908.3162,-0.114532471,0.985870361,0.113616943,standing
26:53.9,11756,232908.3262,-0.113861084,0.987289429,0.11315918,standing
26:53.9,11757,232908.3362,-0.112670898,0.988235474,0.113418579,standing
26:53.9,11758,232908.3462,-0.112228394,0.988464355,0.111907959,standing
26:53.9,11759,232908.3562,-0.11026001,0.988616943,0.110977173,standing
26:53.9,11760,232908.3662,-0.108703613,0.988693237,0.113769531,standing
26:53.9,11761,232908.3762,-0.106964111,0.988189697,0.113128662,standing
26:53.9,11762,232908.3862,-0.106369019,0.987487793,0.113220215,standing
26:53.9,11763,232908.3962,-0.105407715,0.98727417,0.111663818,standing
26:53.9,11764,232908.4062,-0.106887817,0.987716675,0.109893799,standing
26:54.0,11765,232908.4162,-0.105712891,0.989089966,0.109985352,standing
26:54.0,11766,232908.4262,-0.107009888,0.990936279,0.109893799,standing
26:54.0,11767,232908.4362,-0.107543945,0.991271973,0.111343384,standing
26:54.0,11768,232908.4463,-0.108078003,0.99005127,0.111953735,standing
26:54.0,11769,232908.4563,-0.10848999,0.988113403,0.11164856,standing
26:54.0,11770,232908.4663,-0.108428955,0.985870361,0.112518311,standing
26:54.0,11771,232908.4763,-0.108169556,0.985351563,0.11151123,standing
26:54.0,11772,232908.4863,-0.108398438,0.985336304,0.109939575,standing
26:54.0,11773,232908.4963,-0.108123779,0.987335205,0.110641479,standing
26:54.0,11774,232908.5063,-0.107818604,0.987854004,0.109390259,standing
26:54.1,11775,232908.5163,-0.106887817,0.987411499,0.110610962,standing
26:54.1,11776,232908.5263,-0.105712891,0.987457275,0.109695435,standing
26:54.1,11777,232908.5363,-0.104278564,0.987823486,0.109237671,standing
26:54.1,11778,232908.5463,-0.105682373,0.989379883,0.10887146,standing
26:54.1,11779,232908.5563,-0.106033325,0.988937378,0.109542847,standing
26:54.1,11780,232908.5663,-0.107818604,0.98828125,0.11088562,standing
26:54.1,11781,232908.5764,-0.109527588,0.986526489,0.109008789,standing
26:54.1,11782,232908.5864,-0.109603882,0.986328125,0.108886719,standing
26:54.1,11783,232908.5964,-0.108840942,0.986862183,0.109176636,standing
26:54.1,11784,232908.6064,-0.108459473,0.986160278,0.109649658,standing
26:54.2,11785,232908.6164,-0.107162476,0.985565186,0.11151123,standing
26:54.2,11786,232908.6264,-0.107376099,0.985626221,0.113021851,standing
26:54.2,11787,232908.6364,-0.106567383,0.986602783,0.112609863,standing
26:54.2,11788,232908.6464,-0.106292725,0.987625122,0.111557007,standing
26:54.2,11789,232908.6564,-0.106994629,0.987182617,0.11289978,standing
26:54.2,11790,232908.6664,-0.10647583,0.986618042,0.113494873,standing
26:54.2,11791,232908.6764,-0.106765747,0.986038208,0.112182617,standing
26:54.2,11792,232908.6864,-0.106887817,0.986282349,0.109893799,standing
26:54.2,11793,232908.6964,-0.109100342,0.987014771,0.107452393,standing
26:54.2,11794,232908.7065,-0.110061646,0.986923218,0.106903076,standing
26:54.3,11795,232908.7165,-0.110839844,0.9871521,0.106430054,standing
26:54.3,11796,232908.7265,-0.110717773,0.988311768,0.108764648,standing
26:54.3,11797,232908.7365,-0.110671997,0.98777771,0.109191895,standing
26:54.3,11798,232908.7465,-0.109939575,0.98878479,0.107879639,standing
26:54.3,11799,232908.7565,-0.108795166,0.99029541,0.107131958,standing
26:54.3,11800,232908.7665,-0.107849121,0.98890686,0.106185913,standing
26:54.3,11801,232908.7765,-0.10609436,0.987182617,0.105712891,standing
26:54.3,11802,232908.7865,-0.105606079,0.986618042,0.105804443,standing
26:54.3,11803,232908.7965,-0.10395813,0.987945557,0.107666016,standing
26:54.3,11804,232908.8065,-0.103027344,0.988616943,0.107818604,standing
26:54.4,11805,232908.8165,-0.102813721,0.988052368,0.105667114,standing
26:54.4,11806,232908.8265,-0.102310181,0.989105225,0.104370117,standing
26:54.4,11807,232908.8366,-0.102432251,0.990036011,0.103912354,standing
26:54.4,11808,232908.8466,-0.102615356,0.989517212,0.104019165,standing
26:54.4,11809,232908.8566,-0.102966309,0.98727417,0.105361938,standing
26:54.4,11810,232908.8666,-0.103622437,0.986968994,0.105392456,standing
26:54.4,11811,232908.8766,-0.104324341,0.987716675,0.107192993,standing
26:54.4,11812,232908.8866,-0.104690552,0.988723755,0.106689453,standing
26:54.4,11813,232908.8966,-0.106033325,0.988525391,0.10647583,standing
26:54.4,11814,232908.9066,-0.106292725,0.989105225,0.105163574,standing
26:54.5,11815,232908.9166,-0.106292725,0.989044189,0.104187012,standing
26:54.5,11816,232908.9266,-0.106246948,0.989471436,0.103881836,standing
26:54.5,11817,232908.9366,-0.105606079,0.989349365,0.104995728,standing
26:54.5,11818,232908.9466,-0.105239868,0.989486694,0.104995728,standing
26:54.5,11819,232908.9567,-0.106063843,0.988082886,0.106018066,standing
26:54.5,11820,232908.9667,-0.107223511,0.988296509,0.106430054,standing
26:54.5,11821,232908.9767,-0.108200073,0.987533569,0.106628418,standing
26:54.5,11822,232908.9867,-0.108413696,0.987823486,0.1065979,standing
26:54.5,11823,232908.9967,-0.107910156,0.987319946,0.10647583,standing
26:54.5,11824,232909.0067,-0.108306885,0.986236572,0.107910156,standing
26:54.6,11825,232909.0167,-0.107467651,0.986328125,0.108718872,standing
26:54.6,11826,232909.0267,-0.107574463,0.986404419,0.106933594,standing
26:54.6,11827,232909.0367,-0.106964111,0.98677063,0.106445313,standing
26:54.6,11828,232909.0467,-0.108337402,0.988250732,0.105148315,standing
26:54.6,11829,232909.0567,-0.108123779,0.986602783,0.105209351,standing
26:54.6,11830,232909.0667,-0.108734131,0.985824585,0.104049683,standing
26:54.6,11831,232909.0767,-0.10975647,0.987380981,0.105545044,standing
26:54.6,11832,232909.0868,-0.109115601,0.988296509,0.106140137,standing
26:54.6,11833,232909.0968,-0.109054565,0.988357544,0.10647583,standing
26:54.6,11834,232909.1068,-0.108535767,0.988510132,0.107559204,standing
26:54.7,11835,232909.1168,-0.107376099,0.987335205,0.107727051,standing
26:54.7,11836,232909.1268,-0.107086182,0.987762451,0.108016968,standing
26:54.7,11837,232909.1368,-0.105819702,0.987930298,0.108032227,standing
26:54.7,11838,232909.1468,-0.106079102,0.990585327,0.107467651,standing
26:54.7,11839,232909.1568,-0.107818604,0.991271973,0.107437134,standing
26:54.7,11840,232909.1668,-0.10925293,0.990737915,0.108703613,standing
26:54.7,11841,232909.1768,-0.108856201,0.989639282,0.110198975,standing
26:54.7,11842,232909.1868,-0.108642578,0.988525391,0.109268188,standing
26:54.7,11843,232909.1968,-0.11076355,0.98664856,0.108062744,standing
26:54.7,11844,232909.2068,-0.113037109,0.986083984,0.108306885,standing
26:54.8,11845,232909.2168,-0.1146698,0.986663818,0.10748291,standing
26:54.8,11846,232909.2269,-0.114685059,0.98588562,0.109664917,standing
26:54.8,11847,232909.2369,-0.113998413,0.984191895,0.111328125,standing
26:54.8,11848,232909.2469,-0.112838745,0.982955933,0.112884521,standing
26:54.8,11849,232909.2569,-0.110717773,0.98500061,0.111679077,standing
26:54.8,11850,232909.2669,-0.109512329,0.987243652,0.110549927,standing
26:54.8,11851,232909.2769,-0.107406616,0.987792969,0.110321045,standing
26:54.8,11852,232909.2869,-0.105880737,0.987350464,0.110076904,standing
26:54.8,11853,232909.2969,-0.10496521,0.988006592,0.109237671,standing
26:54.8,11854,232909.3069,-0.104995728,0.987503052,0.108581543,standing
26:54.9,11855,232909.3169,-0.105224609,0.989196777,0.108306885,standing
26:54.9,11856,232909.3269,-0.105651855,0.98866272,0.109970093,standing
26:54.9,11857,232909.3369,-0.107315063,0.987838745,0.110717773,standing
26:54.9,11858,232909.3469,-0.106185913,0.986557007,0.110549927,standing
26:54.9,11859,232909.357,-0.106674194,0.98765564,0.109466553,standing
26:54.9,11860,232909.367,-0.107650757,0.989578247,0.108154297,standing
26:54.9,11861,232909.377,-0.108078003,0.991271973,0.108535767,standing
26:54.9,11862,232909.387,-0.108001709,0.990905762,0.109146118,standing
26:54.9,11863,232909.397,-0.109207153,0.988418579,0.10899353,standing
26:54.9,11864,232909.407,-0.108123779,0.985321045,0.10899353,standing
26:55.0,11865,232909.417,-0.108413696,0.984634399,0.109146118,standing
26:55.0,11866,232909.427,-0.110366821,0.9868927,0.108917236,standing
26:55.0,11867,232909.437,-0.111434937,0.988983154,0.109283447,standing
26:55.0,11868,232909.447,-0.112258911,0.988510132,0.109436035,standing
26:55.0,11869,232909.457,-0.112045288,0.986938477,0.111785889,standing
26:55.0,11870,232909.467,-0.111938477,0.985092163,0.114395142,standing
26:55.0,11871,232909.477,-0.110641479,0.984970093,0.114990234,standing
